Title,Location,Salary,Description,ID
Lead Analytics & Insights Associate - Procedural Analytics,"Chicago, IL",$102K - $179K (Employer est.),"Perform advanced analyses, synthesize data, develop initial findings and recommend strategies in support of the strategic and business planning processes as…&hellip;
Skills: Power BI, Microsoft Excel, Research, Tableau, SQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3503
"Financial Analyst, Business FP&A","Chicago, IL",$64K - $81K (Glassdoor est.),"The successful individual will combine advanced analytical skills with focused critical reasoning to convert raw data into insightful financial analysis,…&hellip;
Skills: Financial analysis, Analysis skills, Investment banking, Communication skills, Banking",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3507
Senior Business Analyst,"Chicago, IL",$70K - $95K (Employer est.),"Experience in identifying and driving business process improvements and organizational capabilities; We provide risk consultancy, Property-Casualty insurance…&hellip;
Skills: Data analysis skills, Analysis skills, Project management, Product management, Portfolio management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3511
Project Analyst - Credit Card Lifecycle,"Chicago, IL",$105K - $136K (Employer est.),"In the case of technical initiatives, understands and cares for the technical features, debt reduction and modernization of the technical product with expertise…&hellip;
Skills: Analysis skills, Project management, Leadership",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3515
Sustainability Reporting Senior Analyst,"Chicago, IL",$77K - $90K (Employer est.),"Assess and further develop centralized ESG (environment, social, governance) reporting governance to manage, monitor, and track ESG reporting data.&hellip;
Skills: Microsoft Excel, Writing skills, Regulatory reporting, Data analysis skills, Project management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3519
Business Development Analyst,"Chicago, IL",,"The Business Development Analyst plays a supporting role in building the Harbor brand and share of AUM in the field.&hellip;
Skills: Microsoft Excel, Salesforce, Financial services, Communication skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3523
Bank Fraud Senior Business Analyst,"Chicago, IL",$109K - $218K (Employer est.),"Assist in troubleshooting and resolving technical issues related to fraud solutions during implementation and post-implementation phases.&hellip;
Skills: SAS, Writing skills, E-commerce, SQL, Team management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3526
Facets Healthcare Claims Business Analyst (Local) (Fulltime) (Hybrid),"Rosemont, IL",$90K - $110K (Employer est.),"BA / BS in IT, statistics, computer science, mathematics, information management, or a related field or equivalent experience. Job Types: Full-time, Permanent.&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, EDI",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3530
Bi Reporting Analyst,"Oak Brook, IL",$75K - $95K (Employer est.),"Our BI (Business Intelligence) Reporting Analysts design, develop, and maintains BI solutions to support business goals and objectives including enhancing our…&hellip;
Skills: Microsoft Excel, Azure, Microsoft SQL Server, NoSQL, SSRS",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3534
Research Analyst,"Chicago, IL",$48K - $62K (Employer est.),"Minimum requirements include a college or university degree in related field. Bachelor’s Degree in economics or related quantitative field.&hellip;
Skills: Google Suite, MATLAB, R, Research, Microsoft Office",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3538
Quantitative Analyst,"Rosemont, IL",$135K - $140K (Employer est.),"Communicate quantitative analysis results to both technical and non-technical stakeholders, ensuring clarity and accuracy.&hellip;
Skills: Statistics, MATLAB, Azure, Oracle, Waterfall",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3542
Business Analyst - Reporting,"Westchester, IL",$66K - $96K (Glassdoor est.),"Resolve issues and field questions from the sales and support teams. In return for the experiences listed above we will provide a business casual environment,…&hellip;
Skills: Microsoft Excel, Sales, Customer service, Microsoft Office, Analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3546
Senior Business Analyst,"Chicago, IL",$76K - $114K (Glassdoor est.),"Exceptional written and verbal communication skills, with the ability to build trust, clearly articulate ideas, and adjust messaging for both technical and non-…&hellip;
Skills: Salesforce, Business analysis, Organizational skills, Communication skills, Time management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3550
Lead SAP Business Analyst,"Chicago, IL",$132K - $165K (Employer est.),"Responsibility for the design, implementation and enhancement of the SAP ECC and S4 HANA systems related to Materials Management, for our KNA and KMT global…&hellip;
Skills: French, Mandarin, Spanish, Management, Software troubleshooting",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3554
Sr. Business Analyst,"Chicago, IL",$91K - $141K (Glassdoor est.),"BA/BS degree in related field from an accredited institution. System deployment knowledge transfer of all process and technical information to support…&hellip;
Skills: Management, Sales, Production planning",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3558
BI Consultant – Salesforce/Alteryx/Power Bi,"Chicago, IL",$72K - $105K (Employer est.),"Full solution development lifecycle responsibilities, including data analysis, scope estimation , architect, design, develop, test, document, launch to end-…&hellip;
Skills: Jira, Power BI, Microsoft Excel, Alteryx, English",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3562
Business Analyst,"Oakbrook Terrace, IL",$66K - $88K (Employer est.),"BA degree required, preferable in a related field, which may include business administration, business analytics, data science, statistics, or finance.&hellip;
Skills: Statistics, Power BI, Business intelligence, Salesforce, Tableau",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3566
Sr. Technical Product Analyst - Hybrid,"Chicago, IL",$87K - $123K (Employer est.),"Collaborate with engineering teams to troubleshoot technical issues and provide guidance on product enhancements and bug fixes.&hellip;
Skills: Waterfall, Writing skills, Technical support, .NET, Quality assurance",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3570
DevSecOps Engineer,"Chicago, IL",$107K - $125K (Employer est.),"Experience with network security design and implementation, penetration testing, and vulnerability assessment tools. USG offers a hybrid workplace.&hellip;
Skills: Azure, Information security, Firewall, NIST standards, IDS",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3717
Devops,"Chicago, IL",$84K - $126K (Glassdoor est.),"It's a backfill role. USC/GC Location: Open to Remote, but role could convert to FTE and candidate would have to be local to Deerfield, Chicago, DC/Virginia,…&hellip;
Skills: DevOps, Git, Windows, Linux, Chef",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3721
DevOps Engineer - L4,"Chicago, IL",$60K - $135K (Employer est.),"Join a business powered by purpose and a place that empowers you to design your own reinvention. Leveraging our holistic portfolio of capabilities in consulting…&hellip;
Skills: CI/CD, Cloud infrastructure, Azure, DevOps, NIST standards",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3725
Senior Engineer - Observability,"Chicago, IL",$110K - $150K (Employer est.),"Bachelor's degree in computer science, information technology, or relevant field. Develop expert-level knowledge of Observability toolsets to maintain and…&hellip;
Skills: CI/CD, Cloud infrastructure, Management, Software troubleshooting, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3729
DevOps Engineer III,"Chicago, IL",$101K - $180K (Employer est.),"Minimum Education Requirement: Bachelor's Degree in Computer Science or related field OR equivalent professional experience. 5 years of applicable experience.&hellip;
Skills: CI/CD, Computer science, Elasticsearch, Management, DevOps",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3733
DevOps Engineer,"Chicago, IL",$110K - $125K (Employer est.),"Working with the development and support teams, instrument infrastructure and services with monitoring, alerting, logging, and distributing tracing tools.&hellip;
Skills: CI/CD, Computer science, Go, Software troubleshooting, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3737
DevOps Engineer / Application Developer,"Chicago, IL",$41.88 - $70.36 Per Hour (Employer est.),"We’re looking for a candidate with 4+ years of hands-on experience in infrastructure automation, who thrives on solving complex challenges and is passionate…&hellip;
Skills: Microsoft Word, CI/CD, System administration, Azure, Ansible",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3741
Site Reliability Engineer (SRE) - Platform Infrastructure team (100% Remote - USA),"Chicago, IL",$150K - $350K (Employer est.),"Support engineering teams by troubleshooting platform issues, answering infrastructure-related questions, and reviewing pull requests that affect core systems.&hellip;
Skills: CI/CD, Authentication, Cloud infrastructure, Kubernetes, Software deployment",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3745
DevOps Software Engineering Lead,"Oak Brook, IL",$101K - $126K (Employer est.),"Clearly communicate technical concepts to both technical and non-technical stakeholders, facilitating understanding and alignment.&hellip;
Skills: CI/CD, Computer science, Azure, Management, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3749
Azure DevOps Developer – Terraform & Automation,"Chicago, IL",$62.00 - $65.52 Per Hour (Employer est.),"Manage infrastructure state using *Terraform Cloud* or remote backends (Azure Storage). Design, develop, and manage *CI/CD pipelines* using *Azure DevOps…&hellip;
Skills: CI/CD, Azure, Cloud architecture, Kubernetes, DevOps",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3750
Lead DevOps Engineer,"Chicago, IL",$61.87 - $65.42 Per Hour (Employer est.),"Resources to do the job require reliance on technical knowledge of Azure DevOps implementation and administration, .&hellip;
Skills: Azure, Bamboo, Kubernetes, Ansible, DevOps",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3751
Senior Cloud DevOps Engineer,"Chicago, IL",$98K - $173K (Employer est.),"Bachelor's degree in computer science, engineering or a related field. Utilizing Infrastructure as Code (IaC) tools to provision, manage and maintain…&hellip;
Skills: CI/CD, TCP, Cloud infrastructure, System administration, Ansible",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3755
DevOps Engineer,"Chicago, IL",$110K - $125K (Employer est.),"Working with the development and support teams, instrument infrastructure and services with monitoring, alerting, logging, and distributing tracing tools.&hellip;
Skills: CI/CD, Computer science, Go, Software troubleshooting, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3759
DevOps Practice Lead,"Chicago, IL",$125K - $195K (Glassdoor est.),"Define delivery process and tools aligned to ITIL™ & DevOps industry best practices; leverage automation & orchestration to optimize delivery practices and…&hellip;
Skills: CI/CD, Elasticsearch, Oracle, Bamboo, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3763
DevOps Decurity Architect,"Chicago, IL",$108K - $155K (Glassdoor est.),"Creating principles based on strategy and from these principles, detailed technical requirements that enterprise architects, infrastructure engineers, and…&hellip;
Skills: DevOps, Test-driven development, Cybersecurity",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3767
Senior DevOps Engineer,"Chicago, IL",$116K - $160K (Glassdoor est.),"You’ll collaborate with technical teams across the organization to build and maintain robust CI/CD pipelines, manage infrastructure, and ensure high-quality…&hellip;
Skills: Jira, CI/CD, Gradle, Kubernetes, Ansible",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3771
Senior DevOps Engineer,"Chicago, IL",$135K - $170K (Employer est.),"Support: As a technical consultant and resource for other team members, including the engineering and user support team, assist in addressing operational issues…&hellip;
Skills: CI/CD, Elasticsearch, Cloud infrastructure, Management, Cloud architecture",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3775
"Engineer Sr, DevOps",,$90K - $181K (Employer est.),"This included DevOps build tools and observability solutions using tools like Grafana and Prometheus. Perform regular updates, maintenance, and optimization of…&hellip;
Skills: Jira, CI/CD, Management, Cloud architecture, Ansible",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3779
Senior DevOps Engineer,"Chicago, IL",$140K - $180K (Employer est.),"Lead the design, implementation, and maintenance of infrastructure systems, including AWS cloud services, data centers, co-location facilities, and network…&hellip;
Skills: CI/CD, Cloud infrastructure, Management, DevOps, Java",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.70A915B6CDD827E467A9265CEBDB4F5C.e.3783
